tweet_id,text,retweet_count,like_count
1322210475774520000,"Got any plans for #OneHealthDay on November 3?

Let’s all work together to strengthen the #OneHealth approach to protect the health of animals, &amp; so we can protect the health of all!

#WOHC2020 https://t.co/mvKVTVevvU",29,71
1322184262167250000,"Veterinary Services are expected to employ #OneHealth in tackling global health challenges.

They need to consider…
✅  animal health
✅ human health
✅ the environment

The #OIE will join discussions at the One Health Congress.

#WOHC2020 https://t.co/XXTTeGczNj",15,35
1321854319591850000,"In a recent webinar on wildlife, a call was made to invest in wildlife health management systems. 🦊 🐵 🦇 

Doing so protects:

🔴  #biodiversity
🔴  #livelihoods
🔴  #animalhealth
🔴  #publichealth

The #OIE works to better address challenges in the sector.

#OneHealth https://t.co/X2E3nn5jX8",7,29
1321802749282000000,"#OneHealth 🌐 is key to tackling #COVID19.

Veterinary Services have been providing their expertise, staff &amp; facilities to #publichealth services to support in the response to the virus.

The #OIE calls for the continued practice of this multisectoral collaboration.

#Coronavirus https://t.co/NMLFgc9lEN",18,42
1321773792432190000,"Vet labs have done testing of human samples of #COVD19. 🔬

They have the necessary capacities to support #publichealth efforts to tackle the virus. 

How can facilities be maximised while preserving #biosecurity ☣️? READ MORE: 
https://t.co/1nmxLVikrl

#Coronavirus #OneHealth https://t.co/hfK0TROe4x",17,48
1321180022804270000,"Improved capacities of #VeterinaryServices 👨‍⚕️👩‍⚕️ &amp; #publichealth ⛑️ services = improved handling of global 🌍 🌎 🌏 health crises. 

#COVID19 highlighted the need to train professionals from both sectors to address the challenges it has posed.

#WHS2020 #OneHealth #Coronavirus https://t.co/ftOy7mBpvo",18,38
1321104603883180000,"#OneHealth is an important approach to tackling global health challenges. 🌍 ⛑️ 

Working w/ relevant sectors contributes to the development of effective &amp; future-proof 👍 action plans, as is the case w/ the global response to #COVID19.

#WHS2020 #Coronavirus https://t.co/uugdk4lUal",17,31
1321045236978800000,"TODAY I World Health Summit: Collaborate to protect the health of all from global health crises!

#OneHealth should be at the forefront in tackling challenges &amp; planning for the future like the OIE’s response to #COVID19.

TAKE PART: https://t.co/Qap1OM1ydq

#WHS2020 #Coronavirus https://t.co/ys7Mel6cpK",6,16
1320385168499220000,"How is the Tripartite working to eradicate dog-mediated #rabies &amp; achieve #ZeroBy30? 🐶 

The #UnitedAgainstRabies forum will strengthen the call for sectors to collaborate so that #rabiesendshere. 🤝 

LEARN MORE about the forum: https://t.co/vPRG97qDuT 👈 

#OneHealth #OIENews https://t.co/eaIVppUA3B",11,21
1317436456168730000,"PODCAST I Listen to #OIE DG Dr Monique Eloit discuss w/ @VetAgroSup how the organisation is jointly working with its global partners to address risks to human, animal &amp; environmental health as a whole. #OneHealthCapacities

 LISTEN HERE: https://t.co/wHVao0PeZc

#OneHealth https://t.co/BatVVODsYc",4,15
1316348180397720000,"Relevant sectors, government authorities &amp; stakeholders need to collaborate using a #OneHealth approach to contribute to dog-mediated #rabies eradication.

Missed the #UnitedAgainstRabies meeting? WATCH IT AGAIN HERE: https://t.co/vNjSD2RoEy

#rabiesendshere https://t.co/ipdroSEJsT",8,27
1316071242122790000,"Today, the #OIE &amp; @WHO launched a taskforce aimed at strengthening the #OneHealthCapacities of Members through joint:

✅ methodologies &amp; tools
✅ programmes &amp; products
✅ training &amp; activities

Collaboration is essential to respond to global health threats.

#OneHealth https://t.co/vFmZ2a6Xob",20,40
1316022154136230000,"Fit for purpose emergency plans may help avoid #OneHealth disasters but they are only effective if they are supported by…

- adequate resources
- legislation
- support from governments
- One Health collaboration 
- #VeterinaryServices expertise 

#ItsAllAboutGovernance #DRRDay https://t.co/nJ8pqrppyt",7,15
1315974583913240000,"The International Day for Disaster Risk Reduction reminds of the importance of collaboration &amp; preparedness to tackle health threats, such as #COVID19. #OIE has worked w/ various sectors to identify its source &amp; prevent zoonotic threats.

#ItsAllAboutGovernance #DRRDay #OneHealth https://t.co/2hDeSdour2",5,14
1315945053370680000,"In tackling transboundary animal diseases, public-private sector collaboration is essential. Shared responsibilities enable achieving common objectives &amp; deliver sustainable benefits. #PPP #OneHealth #OneHealthCapacities

MORE ON #PublicPrivatePartnership: https://t.co/0Kfo66q1O1 https://t.co/vanHDcEd17",6,17
1315925713393000000,"Addressing sanitary crises requires an effective &amp; appropriate global response. #OIE, @VetAgroSup &amp; @ENSV_VetAgroSup aim to build countries' capacities to tackle such challenges in #animalhealth w/ the inauguration of a Crisis Management course.

#OneHealth #OneHealthCapacities https://t.co/0JDkUgWZRa",17,42
1315625361519110000,"Tackling emerging diseases requires multisectoral cooperation. 

A #OneHealth approach is needed to ensure humans, animals &amp; the environment are protected from sanitary threats.

#OneHealthCapacities https://t.co/N16UGGv1dR",20,45
1315592147693860000,"During the #COVID19 pandemic, vet labs around the world have contributed to #publichealth response to the disease. Their well-equipped facilities, such as the one in @VetAgroSup, have been used for testing thousands of human samples. #Coronavirus #OneHealth #OneHealthCapacities https://t.co/8A4VovrRiG",40,93
1311710312157110000,"Working to tackle emerging diseases should have no borders.

Zoonotic pandemic risks &amp; costs can be mitigated w/ an integrated preparedness strategy.

With multisectoral collaboration, better action plans can be developed to effectively address disease threats.

#UNGA #OneHealth https://t.co/qarVBDING8",5,14
1311682292247600000,"@WHO #Animalhealth sector professionals possess essential technical &amp; operational capacities to work w/ #publichealth authorities.

They should be integrated in regional &amp; international emergency response &amp; crisis management of emerging diseases, such as w/ #COVID19.

#UNGA #OneHealth https://t.co/3siRm0VtfD",5,18
1311662148356120000,"@WHO #VeterinaryServices from all over the 🌍 have provided:

✅ expertise
✅ use of #veterinary labs
✅ manpower

to support the #publichealth response to #COVID19. 

This is an example of how #OneHealth can be put into action to better address disease threats.

#UNGA #Coronavirus https://t.co/qACXD2b99J",2,10
1311633207566180000,"Competencies to facilitate international trade are developed w/ well-designed #OneHealth capacity building programmes, like the #PVSPathway, which also support development of good regulatory practices when handling trade of animals &amp; their products. MORE: https://t.co/aCy6eGaSxY https://t.co/7UaLWueH9N",2,5
1311629936361380000,"The #OIE’s role in building the capacities of #VeterinaryServices through its tools &amp; programmes like the #PVSPathway &amp; #OIEObservatory enables countries to also better comply with &amp; implement @WHO’s International Health Regulations (#IHR).

#UNGA #OneHealth https://t.co/WncVOnw05t",2,9
1311621738451570000,"Ensuring that #veterinary capacity of countries is strengthened enables proper prevention, detection &amp; response to #zoonoses

#OIE participates at the 75th @UN General Assembly (#UNGA) today, where the importance of #OneHealth will be reinforced.

MORE: https://t.co/J37Qa4h67g https://t.co/0E8FyMwFdR",5,32
1311611888590120000,"#ICYMI guidelines were developed to enable #publichealth services to test human samples of #COVID19 in vet labs w/ the help of #VeterinaryServices, further proving the impact of #OneHealth in addressing emerging diseases. #AssemblééNationale

ACCESS HERE: https://t.co/1nmxLVikrl https://t.co/wXTSd7K685",3,4
1311606966523960000,"To better detect &amp; respond to #zoonoses, enhanced capacities to work w/ other sectors are essential.

The online training by the Tripartite #OIE @FAO @WHO further strengthens skills needed to address disease threats at human-animal-environment interface. #OneHealth

WATCH NOW! https://t.co/o0jDF1Chss",7,21
1311596772381390000,"Implementation of initiatives to address #zoonoses like #rabies are possible with Tripartite collaboration. Recently, a #UnitedAgainstRabies meeting was held to encourage use of #OneHealth for the effective tackling of rabies. #AssemblééNationale

WATCH: https://t.co/X64aP6Fju7 https://t.co/CiC7E5Ruoz",0,4
1311592519898140000,"Through the guidance of the #OneHealth approach, #animalhealth, #publichealth &amp; environmental health experts can address global issues such as #AntimicrobialResistance based on their respective expertise.

#AMR #AssembleeNationale https://t.co/QGthIeo4uM",0,4
1311577988580990000,"Through collaborative work of experts from #animalhealth, #publichealth, environmental health sectors, #OneHealth has been more than just a framework. Several initiatives have been developed to address challenges at the animal-human-environmental interface. #AssembleeNationale https://t.co/4H9FfLHq3i",2,6
1311573610386030000,"The Tripartite Alliance between the #OIE @FAO @WHO was created to implement the concept of #OneHealth which aims to synergise efforts to better address challenges affecting #animalhealth, #publichealth &amp; the environment.

#AssembleeNationale https://t.co/WO92TWE9tQ",1,6
1311565268741690000,"How does the Tripartite OIE @FAO @WHO &amp; various initiatives contribute to better #animalhealth, #publichealth &amp; the environment at global level?

Today, #OIE participates in a discussion on #OneHealth &amp; its impacts at the French National Assembly. Stay tuned!

#AssemblééNationale https://t.co/9VWKgMIMby",12,32
1311410492305360000,"Diseases know no borders. Through collaboration &amp; the contribution of relevant sectors, the development of relevant key actions for their effective prevention is enabled. #OneHealth is essential in fighting diseases with grave impacts.

#AllianceForMultilateralism https://t.co/6wBc9h2UQ6",25,57
1311395392026630000,"Various initiatives have been implemented w/ #OneHealth to tackle challenges in #animalhealth &amp; #publichealth. Besides its strengthening, its expansion is essential in other areas, such as environmental protection. #AllianceForMultilateralism https://t.co/dwYrMDomn9",13,24
1310973921123020000,"During global health crises, protecting #animalhealth &amp; #animalwelfare needs to be maintained, as exemplified by the #OIEAmericas region with their virtual Conference discussing using #OneHealth to address issues at regional level. #OIEAmericas

READ MORE: https://t.co/NJWyhAajAc https://t.co/M0QwEzln4P",5,19
1310580222119510000,"TODAY I Improved collective efforts equals better handling of efforts to tackle #rabies. What action plans does the Asia Pacific have to make this a possibility?

WATCH THE WEBINAR HERE: https://t.co/X7xeRyWPYu

#rabiesendshere #WorldRabiesDay #OneHealth #OIEAsiaPacific https://t.co/zt00mF9Dge",3,20
1309613652144790000,"#OIE DG Dr Monique Eloit: The OIE is committed to support the #AllianceForMultilateralism's declaration to strengthen multilateral collaboration in the area of health.

#OneHealth https://t.co/kynHBwHNh3",4,16
1309599966663450000,"Diseases know no borders. Through collaboration and the contribution of relevant sectors, the development of relevant key actions for their effective prevention is enabled. #OneHealth is essential in fighting diseases with grave impacts.

#AllianceForMultilateralism https://t.co/EoB7wB5ro2",14,41
1309588328791020000,"Various initiatives have been implemented w/ #OneHealth to tackle challenges in #animalhealth &amp; #publichealth. Besides its strengthening, its expansion is essential in other areas, such as  environmental protection. #AllianceForMultilateralism https://t.co/pvCwouJKRI",7,27
1309568770894190000,"There is a need to recognise the link between #animalhealth, #humanhealth &amp; environment in times of global crises, hence the existence of the Tripartite. #OIE supports strengthening #OneHealth to better handle future issues at the Ministerial Meeting of #AllianceForMultilaterism. https://t.co/efLNjIb6ng",21,55
1309127965356230000,"COURSE LAUNCH I To increase the capacity of advocates &amp; implementers in addressing #zoonoses at country level, #OIE @FAO @WHO launches today a course on effectively using the #TripartiteZoonosesGuide.

ACCESS IT HERE: https://t.co/iijoerQ3k4 👈 👈 👈 

#OneHealth https://t.co/vdtInxSojq",16,39
1308820978256970000,"The #OIE’s Wildlife Health Management Framework is possible through collaboration w/ @FAOAnimalHealth @UNEP_NAmerica @opsoms. With this framework, #VeterinaryServices need to be encouraged to use a #OneHealth approach at national level in handling #wildlife health.

#OIEAmericas https://t.co/RWtnHSXCcn",13,43
1308347765358030000,"TODAY I The #OIE @FAO @WHO call upon sectors to improve partnerships to achieve zero deaths from #rabies by 2030 at the #UnitedAgainstRabies meeting.

WATCH the livestream at the OIE's Facebook page OR REGISTER here: https://t.co/JIavIpJ0US

#rabiesendshere #OneHealth https://t.co/z9rBsGXHFw",11,19
1307953977154210000,"To fully address the impacts of #rabies, enhanced collective efforts are needed. Learn what actions are being taken in the Asia Pacific with a webinar for #WorldRabiesDay on September 28!

MORE HERE: https://t.co/X7xeRyWPYu

#rabiesendshere #OneHealth #OIEAsiaPacific https://t.co/jkV681ogRq",21,40
1307678408349020000,"Work of #OIE, @FAO &amp; @WHO shows how partnerships support the fight against #rabies. #Zeroby30 can be achieved through multisectoral collaboration. #rabiesendshere #OneHealth

LEARN MORE about future actions at the #UnitedAgainstRabies meeting, JOIN HERE: https://t.co/JIavIpJ0US https://t.co/Cav1ziiYal",19,52
1307245556801080000,"The #UnitedAgainstRabies meeting by the Tripartite #OIE @FAO @WHO aims to unite various these sectors for #rabies elimination to be possible.

GET INVOLVED, JOIN HERE: https://t.co/JIavIpJ0US

#rabiesendshere #OneHealth https://t.co/aM7vjXPNxr",21,23
1305574583127490000,"JOINT STATEMENT by the Tripartite #OIE @FAO @WHO on swine influenza: Continued surveillance &amp; analysis of data is essential to understand the pandemic risk and prevent its potential impacts. 🐷 🐷 

 READ NOW: https://t.co/9DVjND6cL9 👈 👈 

 #OneHealth https://t.co/mElqnLoRqV",29,45
1301580833384550000,"In an ever-changing world, better cooperation &amp; improved partnerships between international organisations (IOs) are needed to face future challenges. #OneHealth

READ the joint statement from the 7th Meeting of International Organisations by the @OECDgov: https://t.co/gOJFaG5LWU https://t.co/FLKtozej5K",5,16
1301548050704490000,"#OIE DG Dr Monique Eloit emphasises the need for stronger partnerships to better address global crises in the 7th Meeting of International Organisations by the @OECDgov.

#OneHealth https://t.co/72SCzkiont",4,14
1301539226773790000,"In the process of rulemaking &amp; standards development in the current global situation, #OIE spearheads the use of a #OneHealth approach. It encourages the creation of policies/guidelines that protect not only #animalhealth, but also human health, the environment &amp; #biodiversity. https://t.co/yTsVd042u6",15,36
1285790179328850000,"Am glad you are waking up to #Dysbiosis &amp; the gut microbiome @GeorgeMonbiot .The health of the planet &amp; our health is #OneHealth. #ToxicFood #FakeFood #JunkFood is driving #dysbiosis .

#LabFood will aggravate the #HealthEmergency &amp; #EcologicalEmergency 

https://t.co/7JBLDDyxdU https://t.co/JPW1mwfluj",40,70
1284065400607600000,"Multisectoral collaboration remains essential to tackle diseases like #COVID19. Through these contributions by @MoA_NAHDIC in Ethiopia has contributed to the response to the virus.

FIND OUT MORE HERE: https://t.co/3RwfEN8ADr

#Coronavirus #OneHealth #COVID19 #OIEAfrica https://t.co/DDUlbfEOM1",3,22
1281560059026210000,"Preserving #animalhealth &amp; #animalwelfare helps achieve #GlobalGoals. #OIE works with #VeterinaryServices to make our relationship with the animal world a source of sustainable development. #OneHealth Read more in our Annual Report, #TheirHealthOurFuture: https://t.co/yJDIJpW3Iq https://t.co/KF1Qjb7s36",11,39
1280486864332470000,"#VeterinaryServices have also participated greatly in the global response to #COVID19 through providing their expertise in certain key areas relevant to tackling the disease. #Coronavirus #OneHealth

LEARN MORE about their role: https://t.co/1nmxLVikrl https://t.co/ehT3KVJDuM",23,62
1280456608078860000,"During the #COVID19 pandemic, vet labs around the world have contributed to the #publichealth response to the disease with use of its well-equipped facilities in testing of thousands of human samples of the disease. #Coronavirus #OneHealth

LEARN MORE: https://t.co/1nmxLVikrl https://t.co/un2sMDtAtf",25,51
1280426401934480000,#OIE &amp,2020-07-07 09:00:18+00:00,0
1280259156986020000,"Tackling #zoonoses requires interdisciplinary efforts from various sectors - @UNEP  report calls on medical, veterinary, #wildlife &amp; #publichealth authorities to continuously collaborate to better monitor, control &amp; prevent zoonotic disease emergence. #WorldZoonosesDay #OneHealth https://t.co/CzGnaVx3qR",20,39
1280145482526880000,"Today is #WorldZoonosesDay. #COVID19 will not be the last #pandemic. We have to prepare for future #zoonoses with a #OneHealth approach - taking into consideration the health &amp; welfare of animals, humans &amp; the environment. [h/t @LSHTM] #WorldZoonosesDay2020 #scicomm https://t.co/0zB5wy1KFM",60,113
1280079094445680000,"The EBO-SURSY Project is at the forefront of #zoonoses detection. With a #OneHealth approach, it aims to build effective surveillance protocols for #Ebola &amp; other #zoonotic diseases at the human-animal-environment interface. #WorldZoonosesDay

MORE: https://t.co/ZswHv2Z42s https://t.co/J9ss92tm43",35,72
1280033795077560000,"This #WorldZoonosesDay reminds us of the importance of using a #OneHealth approach to address health threats at the human-animal-environment interface. 

DISCOVER MORE in the #TripartiteZoonosesGuide: https://t.co/qkQ7QCgttP

@FAOAnimalHealth @WHO https://t.co/JxTeG8Hng1",75,115
1279324118933020000,"By implementing a #OneHealth approach to address #zoonoses:

✔️ COSTS are reduced
✔️ COORDINATION is improved
✔️ HEALTH outcomes are achieved
 
Learn more by accessing the #TripartiteZoonosesGuide: https://t.co/qkQ7QCgttP https://t.co/KfDsMdXqnP",35,57
1278961729872040000,"The impact of #zoonoses goes beyond human &amp; #animalhealth: livelihoods &amp; economies are also affected, one sector cannot effectively address them alone. Multisectoral #OneHealth bridges can be built by implementing the #TripartiteZoonosesGuide. READ it here https://t.co/qkQ7QCgttP https://t.co/uBbSw4aN9f",44,93
1277950162543890000,"With their capacity in the diagnosis of infectious diseases, several Istituti Zooprofilattici Sperimentali (IZSs) in Italy have been involved in testing thousands of human samples of #COVID19, addressing the surge in demand for human tests. #OneHealth

https://t.co/v7pP2tLtzq https://t.co/bGcurqeVy4",10,23
1277919878415110000,"Studies at the @Loeffler_News in Germany show that ferrets are susceptible to intranasal infection of SARS-CoV-2. The results could serve as basis for further developments in human medicine. #COVID19. #OneHealth 

MORE: https://t.co/2gCv4PJhj6

#Coronavirus #OIENews #OIEEurope https://t.co/qJGLXAoKOa",18,35
1276840614475300000,WHO FAO OIE released a new technical brief summarizing the evidence &amp, #wastewater management in the #AntimicrobialResistance #AMR national action plans. #OneHealth #SaveAntibiotics More here: https://t.co/0DqVPM2mjB https://t.co/ePby8ncUsl,6
1273646598090830000,"#Pandemics such as #COVID19 are the result of humanity’s destruction of #nature, according to leaders at the @UN, @WHO and @WWF and the world has been ignoring this stark reality for decades. Experts call for #GreenRecovery! #ForNature #OneHealth  https://t.co/vkkov0stLa",8,19
1273556127356260000,"A #OneHealth approach is at the forefront of Bhutan's response to #COVID19. Vets contributed to the development of the National COVID-19 Preparedness &amp; Response Plan by sharing their expertise. #Coronavirus #OIENews #OIEAsiaPacific

MORE HERE: https://t.co/Gdm1PTZSoU https://t.co/QQkVBtdLoz",20,43
1271351561994860000,"An #OIE Twinning project with Canada reinforced the capacities of Accra Veterinary Laboratory in Ghana. Through this, it has processed 3,000 human samples of #COVID19 to date, contributing to the national #publichealth response. #OneHealth 

https://t.co/4X3YqTXNpd

#OIEAfrica https://t.co/6eXPiaZpdc",13,38
1269600040512860000,"Through properly monitoring animal &amp; animal product handling from its source, the threat of #AntiMicrobialResistance on #foodsafety is addressed. A #OneHealth approach ensures the prevention of pathogens from affecting the animal-human-environment interface.

#WorldFoodSafetyDay https://t.co/HSRhHlGemL",35,43
1269539638861060000,"To prevent the contamination of food, proper handling practices of #livestock at the farm is essential. This reduces the risk of disease emergence, therefore safeguarding #animalhealth &amp; #publichealth. #WorldFoodSafetyDay #OneHealth 

LEARN MORE: https://t.co/bM8cQwvLcR https://t.co/Xlb4yJ6Fgp",19,29
1268920669972170000,"Preserving #animalhealth &amp; #animalwelfare helps achieve #GlobalGoals. #OIE works with #VeterinaryServices to make our relationship with the animal world a source of sustainable development. #OneHealth Read more in our Annual Report, #TheirHealthOurFuture: https://t.co/yJDIJpW3Iq https://t.co/ddUpptBYLH",16,39
1268905578342040000,"#VeterinaryServices work to ensure the proper surveillance of diseases of animal origin to reduce the risks.

Support for them through capacity building efforts is therefore essential.

#WorldEnvironmentDay #ForNature #OneHealth https://t.co/FmIGQWDsue",30,70
1268890477107060000,"There is a need to regulate wildlife trade in order to protect #animalhealth &amp; human health, the environment, and #biodiversity - the #OIE works to establish guidelines to avoid the emergence of diseases with grave global impacts.

#WorldEnvironmentDay #ForNature #OneHealth https://t.co/XcfFpsxBOa",37,66
1268882809768360000,"#OIE DG Dr Monique Eloit highlights key actions the OIE can undertake in the context of #wildlife trade to prevent disease spillover events that affect the human-animal-environment interface.

#WorldEnvironmentDay #ForNature #OneHealth https://t.co/3wNtQRFBk4",16,29
1268875151619310000,"In working to sustain #animalhealth, considering efforts to safeguard other factors such as environmental health is key.

#WorldEnvironmentDay #ForNature #OneHealth https://t.co/8OAOCdYsWR",11,34
1268868055960040000,"The protection of #animalhealth is intrinsically linked to the protection of human health, environmental health &amp; #biodiversity. Join #OIE, @FAO, @WHO &amp; @UNBiodiversity
for a webinar today for #WorldEnvironmentDay. #ForNature #OneHealth

JOIN HERE: https://t.co/U7rpqkm4eh https://t.co/hAq5nNwyTB",5,17
1266715238805670000,"Tackling diseases like #COVID19 requires collaborative &amp; multidisciplinary efforts between sectors. What has the #OIE been doing to contribute to the international response to the virus? #Coronavirus #OneHealth

Find out more in this month's #OIENews: https://t.co/go0ekoOGrH https://t.co/puLvRFfFYP",18,37
1266006522359940000,"To support #publichealth services in their response to #COVID19, veterinary laboratories are well-equipped to be used as facilities for human diagnostic testing of the disease.

FIND OUT MORE: https://t.co/YCD3QSl8V2 

#Coronavirus #OneHealth https://t.co/KKp8VuCuUG",28,46
1265998821466740000,"SARS &amp; Ebola are examples of emerging diseases with dramatic consequences on a global scale. Both stem from poorly regulated #wildlife trade. #OIE works to develop specific guidelines for trade to prevent future spillover events. #OneHealth

LEARN MORE: https://t.co/PDv4Askx9R https://t.co/jx6TmCal1p",57,98
1265983692050220000,"The #OIE continues to work with its Members, other organisations &amp; other relevant sectors to support global efforts in tackling #COVID19. OIE DDG Dr @MatthewStoneOIE shares OIE activities in today’s webinar.

MORE HERE https://t.co/Bg81gfrmBQ

#OneHealth #Coronavirus https://t.co/atUjHE4ZKI",3,13
1265670024418770000,"Multidisciplinary action is key to address diseases like #COVID19. OIE DDG Dr @MatthewStoneOIE to discuss the OIE's work in support of the response to COVID-19 at the webinar by the International Poultry Council tomorrow. #OneHealth #Coronavirus

MORE HERE https://t.co/Bg81gfrmBQ https://t.co/0bqwJz2mZz",15,26
1263771673209210000,"Poorly regulated wildlife trade can facilitate disease spread between wildlife, domestic animals, &amp; humans. #OIE works with relevant sectors to develop standards that allow for the prevention of such risks. #BiodiversityDay2020 #IBD2020 #OneHealth

https://t.co/PDv4Askx9R 👈 https://t.co/PJN4qh7FbO",16,29
1263756584917910000,"Vets &amp; #VeterinaryServices have a role in the protecting #biodiversity. With science-based standards by the #OIE, they work to ensure the prevention, control, &amp; surveillance of animal diseases to protect #humanhealth &amp; the environment.

#BiodiversityDay2020 #IBD2020 #OneHealth https://t.co/mhrNCXweLp",28,64
1263741454897370000,"A #OneHealth approach is necessary to protect #biodiversity. It requires multidisciplinary and intersectoral collaboration between #animalhealth, #humanhealth, &amp; environmental health sectors.

#BiodiversityDay2020 #IBD2020 #OneHealth https://t.co/2AU2Dcx3PM",53,86
1262726630172220000,Multidisciplinary action is a necessity when tackling diseases with devastating global impacts. The #OIE spearheads the use of a #OneHealth approach &amp, control. https://t.co/HmrR8KZgum,18
1261219531734890000,🇲🇾 Malaysian scientists say its #COVID19 success is directly related to its history of fighting zoonotic diseases. #Malaysia defeated #Nipah #virus (1998 - 1999). Now it’s a LEADER in the battle against #SARSCoV2 #coronavirus. #OneHealth #malaysiacovid19 https://t.co/OwlgZbsxEz,7,17
1261204894997980000,"A multidisciplinary approach is essential when addressing diseases like #COVID19. The #OIE takes the lead in working with relevant experts when tackling emerging animal diseases.

#OneHealth #Coronavirus https://t.co/dWp8MawJcj",28,70
1260162944509360000,"An interdisciplinary approach is essential in the establishment of guidelines for safe #wildlife trade. The collaboration of all sectors is key to protect #animalhealth, #publichealth, &amp; biodiversity.

#OneHealth https://t.co/TpYkfykNT2",37,69
1260132669150640000,"#VeterinaryServices play a crucial role in reducing the risks linked to #wildlife trade. They ensure proper surveillance &amp; monitoring of diseases of animal origin to prevent spillover events.

#OneHealth https://t.co/fywW3o5nn2",67,144
1259800493125140000,"The #OIE is working to develop guidelines for the regulation of #wildlife trade to protect #animalhealth &amp; #animalwelfare, preserve #biodiversity, &amp; safeguard #publichealth.

LEARN MORE: https://t.co/PDv4Askx9R

#OneHealth https://t.co/9fMncEal6i",43,85
1255799825498610000,"That's it for #WorldImmunizationWeek! Let’s remember the value of #vaccination &amp; the work vets &amp; #VeterinaryServices do to ensure they're properly administered. Collaboration is key to protect the health of all. Don’t hesitate, vaccinate – because #VaccinesWork.

#OneHealth https://t.co/X1a7mZ3juL",19,38
1255451848183550000,"#OIE &amp; @WorldVetAssoc call on governments to support #VeterinaryServices &amp; their contributions to the response to #COVID19. Their expertise has proven useful to support #publichealth services in responding to the disease.  #Coronavirus #OneHealth 

https://t.co/L40cCbS0Fh https://t.co/ys3yNmeMZv",10,26
1255044143891520000,"#DYK Accra Veterinary Laboratory in Ghana processed 3000 human samples of #COVID19? Improvements of its capacities by an #OIE Twinning project w/ Canada made it possible to support the #publichealth response to the disease. #Coronavirus #OneHealth

READ: https://t.co/4X3YqTXNpd https://t.co/7vx4gval6X",16,42
1254787529020040000,"#VeterinaryServices in some countries are testing human samples for #COVID19 to support the capacity of human diagnosis labs. Discover countries in which #veterinary facilities have contributed to aid #publichealth services tackle the disease. STAY TUNED!

#Coronavirus #OneHealth https://t.co/iDFmv1l0WL",64,111
1254345123778960000,Bad news coming from NL: 'SARS-CoV-2 found on mink farms' #OneHealth #COVIDー19 https://t.co/ohOekn7kzn,444,614
1253711025335080000,"@alvie_barr Hopefully more people will realize that the story of #COVID19 is the story of #SARS, #MERS, #Ebola etc - all zoonotic diseases - they come from other species. As humans continue to encroach on animal habitats, more such diseases are likely to emerge #WorldEarthDay #OneHealth",5,23
1253262392743600000,"Most zoonotic diseases come from wildlife. Unregulated human practices increase the risk of spillovers to humans &amp; livestock. Guidelines to regulate these are needed to decrease this risk &amp; protect #animalhealth &amp; #publichealth.

#COVID19 #Coronavirus #OneHealth #G20SaudiArabia https://t.co/clf5SbxnxO",96,167
1253232208648810000,"Amidst the #COVID19 pandemic, the G20 Agricultural Ministers call for extensive collaboration among relevant sectors to ensure that food supply chains are maintained, &amp; best practices are implemented to ensure #foodsafety &amp; #foodsecurity.

#OneHealth #Coronavirus #G20SaudiArabia https://t.co/5Y9VXluroz",18,38
1250317938956980000,"While some human diagnostic laboratories are running at maximum capacity, Veterinary laboratories are equipped to support human sample testing for #COVID19 if they comply with the relevant guidelines 

https://t.co/0vgU5TEje1 👈

#Coronavirus
#OneHealth https://t.co/9Y8wAjhEgk",36,60
1250287772935400000,"In light of the importance of collaborative efforts across sectors to tackle #COVID19, #VeterinaryServices can offer usage of fully functional veterinary labs to #PublicHealth services for diagnostic testing of human samples. 

https://t.co/0vgU5TEje1 👈

#Coronavirus
#OneHealth https://t.co/YlhR95WFFz",147,251
1250044396478830000,"#OneHealth Breaking barriers between #animalhealth, #humanhealth, &amp; environmental sectors &amp; highlighting collaboration is crucial to the fight against diseases that collectively affect the world. This interdisciplinary approach could prove useful for the future. https://t.co/9ZnPqlFksb",27,74
1248726322794380000,"What do #COVID19, #Ebola, #MERS, #SARS have in common? They all originated in animals—but their spread was enabled by human activity - hunting, trade, habitat degradation, and urban sprawl, etc. #OneHealth  @mdkimhsdubai @dirgarambe @Virologist_11   https://t.co/hmF14b9cZV https://t.co/naGZ3OSx0Q https://t.co/ky5C95XjPs",26,33
1244903215877050000,"#OIE acknowledges importance of #OneHealth &amp; works with experts to tackle #animaldiseases. Scientific data is gathered &amp; used to develop standards that allow for the prevention of such diseases’ impact. #Coronavirus

NEW INFORMATION on the #COVID19 Q&amp;A https://t.co/YMkpgY96QA https://t.co/n61JWLkyq2",49,69
1243463616013180000,"Collaboration between various sectors of society is essential for tackling diseases like #COVID19.

@Dr_Wildlife highlights the benefits of the #OneHealth approach.

#Coronavirus https://t.co/JuKm6bUiSt",33,40
1242390762173550000,"Key control measures at animal level are preconditions to prevent #BovineTuberculosis from affecting #humanhealth. Keeping in mind the impact of using a #OneHealth approach is essential. Editorial by #OIE DG: https://t.co/25U76CtfFW

#WorldTBDay2020 #ItsTimeToEndTB #OIEPanorama https://t.co/3ratFO6l8L",10,23
1240582658448670000,"#AMR Fund is a collective effort of the #OIE, @FAO, @WHO &amp; 
@UNDP, targeting priority interventions to ensure responsible #AntiMicrobialUse. It emphasises a #OneHealth approach to combat the rising global threat of #AntiMicrobialResistance. About the fund: https://t.co/aViHrJ5Nrr https://t.co/udrzh5SBbI",17,31
